Longitude,Latitude,Pixel,Scan
25.1647081,-85.0531605,6300,600
25.1558922,-85.0534742,6400,600
25.1470753,-85.0537877,6500,600
25.1382576,-85.0541012,6600,600
25.129439,-85.0544145,6700,600
25.1206196,-85.0547277,6800,600
25.1117992,-85.0550408,6900,600
25.102978,-85.0553538,7000,600
25.0941558,-85.0556667,7100,600
25.0853328,-85.0559794,7200,600
25.0765089,-85.056292,7300,600
25.0676841,-85.0566045,7400,600
25.0588585,-85.0569169,7500,600
25.0500319,-85.0572292,7600,600
25.0412045,-85.0575413,7700,600
25.0323761,-85.0578533,7800,600
25.0235469,-85.0581652,7900,600
25.0147168,-85.058477,8000,600
25.0058859,-85.0587886,8100,600
24.997054,-85.0591002,8200,600
24.9882213,-85.0594116,8300,600
24.9793876,-85.0597229,8400,600
24.9705531,-85.0600341,8500,600
24.9617177,-85.0603451,8600,600
24.9528815,-85.0606561,8700,600
24.9440443,-85.0609669,8800,600
24.9352062,-85.0612776,8900,600
24.9263673,-85.0615882,9000,600
24.9175275,-85.0618987,9100,600
24.9086868,-85.062209,9200,600
24.8998453,-85.0625192,9300,600
24.8910028,-85.0628293,9400,600
24.8821595,-85.0631393,9500,600
24.8733152,-85.0634492,9600,600
24.8644701,-85.0637589,9700,600
24.8556242,-85.0640685,9800,600
24.8467773,-85.0643781,9900,600
24.8379296,-85.0646874,10000,600
24.8290809,-85.0649967,10100,600
24.8202314,-85.0653059,10200,600
24.8113811,-85.0656149,10300,600
24.8025298,-85.0659238,10400,600
24.7936776,-85.0662326,10500,600
24.7848246,-85.0665412,10600,600
24.7759707,-85.0668498,10700,600
24.7671159,-85.0671582,10800,600
24.7582603,-85.0674665,10900,600
24.7494037,-85.0677747,11000,600
24.7405463,-85.0680828,11100,600
24.731688,-85.0683907,11200,600
24.7228288,-85.0686985,11300,600
24.7139688,-85.0690063,11400,600
24.7051078,-85.0693138,11500,600
24.696246,-85.0696213,11600,600
24.6873833,-85.0699287,11700,600
24.6785197,-85.0702359,11800,600
24.6696553,-85.070543,11900,600
24.6608786,-85.0708469,11999,600
25.7144123,-85.032394,0,700
25.7056536,-85.0327152,100,700
25.696894,-85.0330362,200,700
25.6881335,-85.0333571,300,700
25.6793721,-85.0336779,400,700
25.6706098,-85.0339986,500,700
25.6618467,-85.0343191,600,700
25.6530826,-85.0346396,700,700
25.6443176,-85.0349599,800,700
25.6355518,-85.0352801,900,700
25.626785,-85.0356002,1000,700
25.6180174,-85.0359201,1100,700
25.6092488,-85.0362399,1200,700
25.6004794,-85.0365597,1300,700
25.591709,-85.0368793,1400,700
25.5829378,-85.0371987,1500,700
25.5741657,-85.0375181,1600,700
25.5653927,-85.0378374,1700,700
25.5566188,-85.0381565,1800,700
25.547844,-85.0384755,1900,700
25.5390683,-85.0387944,2000,700
25.5302918,-85.0391131,2100,700
25.5215143,-85.0394318,2200,700
25.5127359,-85.0397503,2300,700
25.5039567,-85.0400687,2400,700
25.4951766,-85.040387,2500,700
25.4863955,-85.0407052,2600,700
25.4776136,-85.0410232,2700,700
25.4688308,-85.0413412,2800,700
25.4600471,-85.041659,2900,700
25.4512625,-85.0419767,3000,700
25.442477,-85.0422943,3100,700
25.4336906,-85.0426117,3200,700
25.4249033,-85.0429291,3300,700
25.4161152,-85.0432463,3400,700
25.4073261,-85.0435634,3500,700
25.3985362,-85.0438804,3600,700
25.3897454,-85.0441972,3700,700
25.3809537,-85.044514,3800,700
25.372161,-85.0448306,3900,700
25.3633676,-85.0451471,4000,700
25.3545732,-85.0454635,4100,700
25.3457779,-85.0457797,4200,700
25.3369817,-85.0460959,4300,700
25.3281847,-85.0464119,4400,700
25.3193867,-85.0467278,4500,700
25.3105879,-85.0470436,4600,700
25.3017882,-85.0473593,4700,700
25.2929876,-85.0476748,4800,700
25.2841861,-85.0479903,4900,700
25.2753837,-85.0483056,5000,700
25.2665804,-85.0486208,5100,700
25.2577763,-85.0489358,5200,700
25.2489712,-85.0492508,5300,700
25.2401653,-85.0495656,5400,700
25.2313585,-85.0498803,5500,700
25.2225508,-85.0501949,5600,700
25.2137422,-85.0505094,5700,700
25.2049327,-85.0508238,5800,700
25.1961223,-85.051138,5900,700
25.1873111,-85.0514521,6000,700
25.1784989,-85.0517661,6100,700
25.1696859,-85.05208,6200,700
25.160872,-85.0523938,6300,700
25.1520572,-85.0527074,6400,700
25.1432415,-85.0530209,6500,700
25.1344249,-85.0533343,6600,700
25.1256075,-85.0536476,6700,700
25.1167891,-85.0539608,6800,700
25.1079699,-85.0542738,6900,700
25.0991498,-85.0545867,7000,700
25.0903288,-85.0548995,7100,700
25.0815069,-85.0552122,7200,700
25.0726842,-85.0555248,7300,700
25.0638605,-85.0558372,7400,700
25.055036,-85.0561496,7500,700
25.0462105,-85.0564618,7600,700
25.0373842,-85.0567739,7700,700
25.0285571,-85.0570858,7800,700
25.019729,-85.0573977,7900,700
25.0109,-85.0577094,8000,700
25.0020702,-85.058021,8100,700
24.9932395,-85.0583325,8200,700
24.9844079,-85.0586439,8300,700
24.9755754,-85.0589551,8400,700
24.966742,-85.0592663,8500,700
24.9579078,-85.0595773,8600,700
24.9490726,-85.0598882,8700,700
24.9402366,-85.0601989,8800,700
24.9313997,-85.0605096,8900,700
24.9225619,-85.0608201,9000,700
24.9137233,-85.0611305,9100,700
24.9048837,-85.0614408,9200,700
24.8960433,-85.061751,9300,700
24.887202,-85.062061,9400,700
24.8783598,-85.062371,9500,700
24.8695167,-85.0626808,9600,700
24.8606728,-85.0629905,9700,700
24.8518279,-85.0633001,9800,700
24.8429822,-85.0636095,9900,700
24.8341356,-85.0639188,10000,700
24.8252882,-85.0642281,10100,700
24.8164398,-85.0645372,10200,700
24.8075906,-85.0648461,10300,700
24.7987405,-85.065155,10400,700
24.7898895,-85.0654637,10500,700
24.7810376,-85.0657723,10600,700
24.7721848,-85.0660808,10700,700
24.7633312,-85.0663892,10800,700
24.7544767,-85.0666975,10900,700
24.7456213,-85.0670056,11000,700
24.736765,-85.0673136,11100,700
24.7279079,-85.0676215,11200,700
24.7190498,-85.0679293,11300,700
24.7101909,-85.068237,11400,700
24.7013312,-85.0685445,11500,700
24.6924705,-85.0688519,11600,700
24.683609,-85.0691592,11700,700
24.6747465,-85.0694664,11800,700
24.6658832,-85.0697734,11900,700
24.6571077,-85.0700773,11999,700
25.7105054,-85.0316306,0,800
25.7017478,-85.0319517,100,800
25.6929893,-85.0322727,200,800
25.6842299,-85.0325936,300,800
25.6754696,-85.0329143,400,800
25.6667084,-85.0332349,500,800
25.6579464,-85.0335554,600,800
25.6491834,-85.0338758,700,800
25.6404195,-85.0341961,800,800
25.6316548,-85.0345162,900,800
25.6228891,-85.0348362,1000,800
25.6141226,-85.0351561,1100,800
25.6053552,-85.0354759,1200,800
25.5965868,-85.0357956,1300,800
25.5878176,-85.0361151,1400,800
25.5790475,-85.0364346,1500,800
25.5702765,-85.0367539,1600,800
25.5615046,-85.0370731,1700,800
25.5527318,-85.0373921,1800,800
25.5439581,-85.0377111,1900,800
25.5351836,-85.0380299,2000,800
25.5264081,-85.0383486,2100,800
25.5176317,-85.0386672,2200,800
25.5088545,-85.0389857,2300,800
25.5000763,-85.0393041,2400,800
25.4912973,-85.0396223,2500,800
25.4825174,-85.0399404,2600,800
25.4737366,-85.0402584,2700,800
25.4649549,-85.0405763,2800,800
25.4561723,-85.0408941,2900,800
25.4473888,-85.0412117,3000,800
25.4386044,-85.0415293,3100,800
25.4298192,-85.0418467,3200,800
25.421033,-85.042164,3300,800
25.412246,-85.0424811,3400,800
25.4034581,-85.0427982,3500,800
25.3946692,-85.0431151,3600,800
25.3858795,-85.0434319,3700,800
25.3770889,-85.0437486,3800,800
25.3682974,-85.0440652,3900,800
25.3595051,-85.0443816,4000,800
25.3507118,-85.044698,4100,800
25.3419176,-85.0450142,4200,800
25.3331226,-85.0453303,4300,800
25.3243267,-85.0456462,4400,800
25.3155298,-85.0459621,4500,800
25.3067321,-85.0462778,4600,800
25.2979335,-85.0465935,4700,800
25.2891341,-85.046909,4800,800
25.2803337,-85.0472243,4900,800
25.2715324,-85.0475396,5000,800
25.2627303,-85.0478547,5100,800
25.2539272,-85.0481698,5200,800
25.2451233,-85.0484847,5300,800
25.2363185,-85.0487994,5400,800
25.2275128,-85.0491141,5500,800
25.2187062,-85.0494287,5600,800
25.2098988,-85.0497431,5700,800
25.2010904,-85.0500574,5800,800
25.1922812,-85.0503716,5900,800
25.1834711,-85.0506856,6000,800
25.17466,-85.0509996,6100,800
25.1658481,-85.0513134,6200,800
25.1570354,-85.0516271,6300,800
25.1482217,-85.0519407,6400,800
25.1394071,-85.0522542,6500,800
25.1305917,-85.0525675,6600,800
25.1217754,-85.0528808,6700,800
25.1129582,-85.0531939,6800,800
25.1041401,-85.0535069,6900,800
25.0953211,-85.0538197,7000,800
25.0865012,-85.0541325,7100,800
25.0776805,-85.0544451,7200,800
25.0688588,-85.0547576,7300,800
25.0600363,-85.05507,7400,800
25.0512129,-85.0553823,7500,800
25.0423887,-85.0556945,7600,800
25.0335635,-85.0560065,7700,800
25.0247374,-85.0563184,7800,800
25.0159105,-85.0566302,7900,800
25.0070827,-85.0569419,8000,800
24.998254,-85.0572535,8100,800
24.9894244,-85.0575649,8200,800
24.9805939,-85.0578762,8300,800
24.9717626,-85.0581874,8400,800
24.9629304,-85.0584985,8500,800
24.9540973,-85.0588095,8600,800
24.9452633,-85.0591203,8700,800
24.9364284,-85.059431,8800,800
24.9275926,-85.0597416,8900,800
24.918756,-85.0600521,9000,800
24.9099185,-85.0603625,9100,800
24.9010801,-85.0606727,9200,800
24.8922408,-85.0609828,9300,800
24.8834006,-85.0612928,9400,800
24.8745596,-85.0616027,9500,800
24.8657176,-85.0619125,9600,800
24.8568748,-85.0622221,9700,800
24.8480312,-85.0625316,9800,800
24.8391866,-85.062841,9900,800
24.8303411,-85.0631503,10000,800
24.8214948,-85.0634595,10100,800
24.8126476,-85.0637685,10200,800
24.8037995,-85.0640775,10300,800
24.7949505,-85.0643863,10400,800
24.7861007,-85.064695,10500,800
24.77725,-85.0650035,10600,800
24.7683984,-85.065312,10700,800
24.7595459,-85.0656203,10800,800
24.7506925,-85.0659285,10900,800
24.7418383,-85.0662366,11000,800
24.7329832,-85.0665445,11100,800
24.7241272,-85.0668524,11200,800
24.7152703,-85.0671601,11300,800
24.7064125,-85.0674677,11400,800
24.6975539,-85.0677752,11500,800
24.6886944,-85.0680826,11600,800
24.679834,-85.0683898,11700,800
24.6709728,-85.068697,11800,800
24.6621106,-85.069004,11900,800
24.6533362,-85.0693078,11999,800
25.7065986,-85.0308673,0,900
25.6978421,-85.0311883,100,900
25.6890847,-85.0315092,200,900
25.6803264,-85.03183,300,900
25.6715672,-85.0321507,400,900
25.6628071,-85.0324713,500,900
25.6540462,-85.0327918,600,900
25.6452843,-85.0331121,700,900
25.6365215,-85.0334323,800,900
25.6277579,-85.0337524,900,900
25.6189933,-85.0340724,1000,900
25.6102279,-85.0343922,1100,900
25.6014616,-85.0347119,1200,900
25.5926944,-85.0350316,1300,900
25.5839262,-85.0353511,1400,900
25.5751572,-85.0356704,1500,900
25.5663873,-85.0359897,1600,900
25.5576166,-85.0363088,1700,900
25.5488449,-85.0366279,1800,900
25.5400723,-85.0369468,1900,900
25.5312988,-85.0372655,2000,900
25.5225245,-85.0375842,2100,900
25.5137492,-85.0379028,2200,900
25.5049731,-85.0382212,2300,900
25.4961961,-85.0385395,2400,900
25.4874182,-85.0388577,2500,900
25.4786393,-85.0391757,2600,900
25.4698596,-85.0394937,2700,900
25.4610791,-85.0398115,2800,900
25.4522976,-85.0401292,2900,900
25.4435152,-85.0404468,3000,900
25.434732,-85.0407643,3100,900
25.4259478,-85.0410817,3200,900
25.4171628,-85.0413989,3300,900
25.4083768,-85.041716,3400,900
25.39959,-85.042033,3500,900
25.3908023,-85.0423499,3600,900
25.3820137,-85.0426666,3700,900
25.3732242,-85.0429833,3800,900
25.3644339,-85.0432998,3900,900
25.3556426,-85.0436162,4000,900
25.3468505,-85.0439325,4100,900
25.3380574,-85.0442486,4200,900
25.3292635,-85.0445647,4300,900
25.3204687,-85.0448806,4400,900
25.311673,-85.0451964,4500,900
25.3028764,-85.0455121,4600,900
25.2940789,-85.0458277,4700,900
25.2852806,-85.0461431,4800,900
25.2764813,-85.0464585,4900,900
25.2676812,-85.0467737,5000,900
25.2588802,-85.0470888,5100,900
25.2500783,-85.0474037,5200,900
25.2412755,-85.0477186,5300,900
25.2324718,-85.0480333,5400,900
25.2236672,-85.0483479,5500,900
25.2148618,-85.0486624,5600,900
25.2060554,-85.0489768,5700,900
25.1972482,-85.049291,5800,900
25.1884401,-85.0496052,5900,900
25.1796311,-85.0499192,6000,900
25.1708212,-85.0502331,6100,900
25.1620104,-85.0505469,6200,900
25.1531988,-85.0508605,6300,900
25.1443862,-85.0511741,6400,900
25.1355728,-85.0514875,6500,900
25.1267585,-85.0518008,6600,900
25.1179433,-85.052114,6700,900
25.1091272,-85.052427,6800,900
25.1003103,-85.05274,6900,900
25.0914924,-85.0530528,7000,900
25.0826737,-85.0533655,7100,900
25.0738541,-85.0536781,7200,900
25.0650336,-85.0539905,7300,900
25.0562122,-85.0543029,7400,900
25.0473899,-85.0546151,7500,900
25.0385668,-85.0549272,7600,900
25.0297428,-85.0552392,7700,900
25.0209178,-85.0555511,7800,900
25.012092,-85.0558628,7900,900
25.0032654,-85.0561744,8000,900
24.9944378,-85.0564859,8100,900
24.9856094,-85.0567973,8200,900
24.97678,-85.0571086,8300,900
24.9679498,-85.0574197,8400,900
24.9591187,-85.0577308,8500,900
24.9502868,-85.0580417,8600,900
24.9414539,-85.0583525,8700,900
24.9326202,-85.0586631,8800,900
24.9237856,-85.0589737,8900,900
24.9149501,-85.0592841,9000,900
24.9061137,-85.0595944,9100,900
24.8972764,-85.0599046,9200,900
24.8884383,-85.0602147,9300,900
24.8795993,-85.0605246,9400,900
24.8707594,-85.0608345,9500,900
24.8619186,-85.0611442,9600,900
24.8530769,-85.0614538,9700,900
24.8442344,-85.0617633,9800,900
24.835391,-85.0620726,9900,900
24.8265467,-85.0623818,10000,900
24.8177015,-85.062691,10100,900
24.8088554,-85.063,10200,900
24.8000085,-85.0633088,10300,900
24.7911607,-85.0636176,10400,900
24.782312,-85.0639262,10500,900
24.7734624,-85.0642347,10600,900
24.7646119,-85.0645431,10700,900
24.7557606,-85.0648514,10800,900
24.7469084,-85.0651596,10900,900
24.7380553,-85.0654676,11000,900
24.7292013,-85.0657755,11100,900
24.7203465,-85.0660833,11200,900
24.7114908,-85.066391,11300,900
24.7026342,-85.0666985,11400,900
24.6937767,-85.067006,11500,900
24.6849183,-85.0673133,11600,900
24.6760591,-85.0676205,11700,900
24.667199,-85.0679276,11800,900
24.658338,-85.0682345,11900,900
24.6495648,-85.0685383,11999,900
25.7026928,-85.0301039,0,1000
25.6939374,-85.0304249,100,1000
25.6851811,-85.0307458,200,1000
25.6764239,-85.0310665,300,1000
25.6676659,-85.0313871,400,1000
25.6589069,-85.0317077,500,1000
25.650147,-85.0320281,600,1000
25.6413862,-85.0323483,700,1000
25.6326246,-85.0326685,800,1000
25.623862,-85.0329885,900,1000
25.6150986,-85.0333084,1000,1000
25.6063343,-85.0336283,1100,1000
25.597569,-85.0339479,1200,1000
25.5888029,-85.0342675,1300,1000
25.5800359,-85.0345869,1400,1000
25.571268,-85.0349063,1500,1000
25.5624992,-85.0352255,1600,1000
25.5537295,-85.0355446,1700,1000
25.544959,-85.0358635,1800,1000
25.5361875,-85.0361824,1900,1000
25.5274152,-85.0365011,2000,1000
25.5186419,-85.0368197,2100,1000
25.5098678,-85.0371382,2200,1000
25.5010928,-85.0374566,2300,1000
25.4923168,-85.0377749,2400,1000
25.48354,-85.038093,2500,1000
25.4747623,-85.038411,2600,1000
25.4659837,-85.0387289,2700,1000
25.4572043,-85.0390467,2800,1000
25.4484239,-85.0393643,2900,1000
25.4396427,-85.0396819,3000,1000
25.4308605,-85.0399993,3100,1000
25.4220775,-85.0403166,3200,1000
25.4132936,-85.0406338,3300,1000
25.4045087,-85.0409509,3400,1000
25.395723,-85.0412678,3500,1000
25.3869365,-85.0415846,3600,1000
25.378149,-85.0419013,3700,1000
25.3693606,-85.0422179,3800,1000
25.3605714,-85.0425344,3900,1000
25.3517812,-85.0428508,4000,1000
25.3429902,-85.043167,4100,1000
25.3341983,-85.0434831,4200,1000
25.3254055,-85.0437991,4300,1000
25.3166118,-85.044115,4400,1000
25.3078172,-85.0444307,4500,1000
25.2990217,-85.0447463,4600,1000
25.2902254,-85.0450619,4700,1000
25.2814281,-85.0453773,4800,1000
25.27263,-85.0456925,4900,1000
25.263831,-85.0460077,5000,1000
25.2550311,-85.0463227,5100,1000
25.2462303,-85.0466377,5200,1000
25.2374286,-85.0469525,5300,1000
25.2286261,-85.0472671,5400,1000
25.2198226,-85.0475817,5500,1000
25.2110183,-85.0478961,5600,1000
25.2022131,-85.0482105,5700,1000
25.193407,-85.0485247,5800,1000
25.1846,-85.0488387,5900,1000
25.1757921,-85.0491527,6000,1000
25.1669834,-85.0494666,6100,1000
25.1581737,-85.0497803,6200,1000
25.1493632,-85.0500939,6300,1000
25.1405518,-85.0504074,6400,1000
25.1317395,-85.0507207,6500,1000
25.1229263,-85.051034,6600,1000
25.1141123,-85.0513471,6700,1000
25.1052973,-85.0516601,6800,1000
25.0964815,-85.051973,6900,1000
25.0876648,-85.0522858,7000,1000
25.0788472,-85.0525984,7100,1000
25.0700287,-85.052911,7200,1000
25.0612093,-85.0532234,7300,1000
25.0523891,-85.0535357,7400,1000
25.043568,-85.0538479,7500,1000
25.034746,-85.0541599,7600,1000
25.0259231,-85.0544718,7700,1000
25.0170993,-85.0547837,7800,1000
25.0082746,-85.0550954,7900,1000
24.9994491,-85.0554069,8000,1000
24.9906227,-85.0557184,8100,1000
24.9817953,-85.0560297,8200,1000
24.9729672,-85.0563409,8300,1000
24.9641381,-85.056652,8400,1000
24.9553081,-85.056963,8500,1000
24.9464773,-85.0572739,8600,1000
24.9376456,-85.0575846,8700,1000
24.928813,-85.0578952,8800,1000
24.9199795,-85.0582057,8900,1000
24.9111452,-85.0585161,9000,1000
24.9023099,-85.0588264,9100,1000
24.8934738,-85.0591365,9200,1000
24.8846368,-85.0594465,9300,1000
24.8757989,-85.0597564,9400,1000
24.8669602,-85.0600662,9500,1000
24.8581205,-85.0603759,9600,1000
24.84928,-85.0606854,9700,1000
24.8404386,-85.0609948,9800,1000
24.8315964,-85.0613042,9900,1000
24.8227532,-85.0616133,10000,1000
24.8139092,-85.0619224,10100,1000
24.8050643,-85.0622313,10200,1000
24.7962185,-85.0625402,10300,1000
24.7873718,-85.0628489,10400,1000
24.7785242,-85.0631575,10500,1000
24.7696758,-85.0634659,10600,1000
24.7608265,-85.0637743,10700,1000
24.7519763,-85.0640825,10800,1000
24.7431253,-85.0643906,10900,1000
24.7342733,-85.0646986,11000,1000
24.7254205,-85.0650064,11100,1000
24.7165668,-85.0653142,11200,1000
24.7077123,-85.0656218,11300,1000
24.6988568,-85.0659293,11400,1000
24.6900005,-85.0662367,11500,1000
24.6811433,-85.066544,11600,1000
24.6722852,-85.0668511,11700,1000
24.6634262,-85.0671582,11800,1000
24.6545664,-85.0674651,11900,1000
24.6457943,-85.0677688,11999,1000
25.6987871,-85.0293404,0,1100
25.6900328,-85.0296613,100,1100
25.6812776,-85.0299822,200,1100
25.6725215,-85.0303029,300,1100
25.6637645,-85.0306234,400,1100
25.6550066,-85.0309439,500,1100
25.6462478,-85.0312642,600,1100
25.6374882,-85.0315845,700,1100
25.6287276,-85.0319046,800,1100
25.6199662,-85.0322246,900,1100
25.6112038,-85.0325444,1000,1100
25.6024406,-85.0328642,1100,1100
25.5936765,-85.0331838,1200,1100
25.5849115,-85.0335033,1300,1100
25.5761456,-85.0338227,1400,1100
25.5673788,-85.034142,1500,1100
25.5586111,-85.0344612,1600,1100
25.5498425,-85.0347802,1700,1100
25.5410731,-85.0350991,1800,1100
25.5323027,-85.0354179,1900,1100
25.5235315,-85.0357366,2000,1100
25.5147594,-85.0360552,2100,1100
25.5059863,-85.0363736,2200,1100
25.4972124,-85.0366919,2300,1100
25.4884376,-85.0370101,2400,1100
25.4796619,-85.0373282,2500,1100
25.4708853,-85.0376462,2600,1100
25.4621079,-85.037964,2700,1100
25.4533295,-85.0382817,2800,1100
25.4445502,-85.0385994,2900,1100
25.4357701,-85.0389168,3000,1100
25.4269891,-85.0392342,3100,1100
25.4182072,-85.0395515,3200,1100
25.4094244,-85.0398686,3300,1100
25.4006407,-85.0401856,3400,1100
25.3918561,-85.0405025,3500,1100
25.3830706,-85.0408193,3600,1100
25.3742842,-85.0411359,3700,1100
25.365497,-85.0414525,3800,1100
25.3567089,-85.0417689,3900,1100
25.3479198,-85.0420852,4000,1100
25.3391299,-85.0424014,4100,1100
25.3303391,-85.0427174,4200,1100
25.3215475,-85.0430334,4300,1100
25.3127549,-85.0433492,4400,1100
25.3039614,-85.0436649,4500,1100
25.2951671,-85.0439805,4600,1100
25.2863719,-85.044296,4700,1100
25.2775757,-85.0446113,4800,1100
25.2687787,-85.0449265,4900,1100
25.2599808,-85.0452416,5000,1100
25.2511821,-85.0455566,5100,1100
25.2423824,-85.0458715,5200,1100
25.2335819,-85.0461862,5300,1100
25.2247804,-85.0465009,5400,1100
25.2159781,-85.0468154,5500,1100
25.2071749,-85.0471298,5600,1100
25.1983708,-85.047444,5700,1100
25.1895658,-85.0477582,5800,1100
25.18076,-85.0480722,5900,1100
25.1719532,-85.0483861,6000,1100
25.1631456,-85.0486999,6100,1100
25.1543371,-85.0490136,6200,1100
25.1455277,-85.0493272,6300,1100
25.1367174,-85.0496406,6400,1100
25.1279063,-85.0499539,6500,1100
25.1190942,-85.0502671,6600,1100
25.1102813,-85.0505802,6700,1100
25.1014675,-85.0508932,6800,1100
25.0926528,-85.051206,6900,1100
25.0838372,-85.0515187,7000,1100
25.0750207,-85.0518313,7100,1100
25.0662034,-85.0521438,7200,1100
25.0573852,-85.0524562,7300,1100
25.048566,-85.0527684,7400,1100
25.0397461,-85.0530805,7500,1100
25.0309252,-85.0533925,7600,1100
25.0221034,-85.0537044,7700,1100
25.0132808,-85.0540162,7800,1100
25.0044573,-85.0543278,7900,1100
24.9956328,-85.0546393,8000,1100
24.9868076,-85.0549507,8100,1100
24.9779814,-85.055262,8200,1100
